Data;Linha;Veículo;Início da Viagem;Término da Viagem;Núcleo;hora_viagem;_key;Faixa_Horaria;hora_inicio;hora_fim
28/05/2025;108;A41142;2025-05-28 06:59:28;2025-05-28 08:07:33;Gentileza;06:59:28;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 06:59:28;2025-05-28 08:07:33;Gentileza;06:59:28;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 06:59:28;2025-05-28 08:07:33;Gentileza;06:59:28;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 06:59:28;2025-05-28 08:07:33;Gentileza;06:59:28;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 06:59:28;2025-05-28 08:07:33;Gentileza;06:59:28;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41142;2025-05-28 08:33:59;2025-05-28 09:45:40;Gentileza;08:33:59;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41142;2025-05-28 08:33:59;2025-05-28 09:45:40;Gentileza;08:33:59;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41142;2025-05-28 08:33:59;2025-05-28 09:45:40;Gentileza;08:33:59;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41142;2025-05-28 08:33:59;2025-05-28 09:45:40;Gentileza;08:33:59;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 08:33:59;2025-05-28 09:45:40;Gentileza;08:33:59;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 08:33:59;2025-05-28 09:45:40;Gentileza;08:33:59;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 08:33:59;2025-05-28 09:45:40;Gentileza;08:33:59;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 08:33:59;2025-05-28 09:45:40;Gentileza;08:33:59;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41142;2025-05-28 09:49:27;2025-05-28 11:00:08;Gentileza;09:49:27;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41142;2025-05-28 09:49:27;2025-05-28 11:00:08;Gentileza;09:49:27;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41142;2025-05-28 09:49:27;2025-05-28 11:00:08;Gentileza;09:49:27;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41142;2025-05-28 09:49:27;2025-05-28 11:00:08;Gentileza;09:49:27;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 09:49:27;2025-05-28 11:00:08;Gentileza;09:49:27;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 09:49:27;2025-05-28 11:00:08;Gentileza;09:49:27;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 09:49:27;2025-05-28 11:00:08;Gentileza;09:49:27;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 09:49:27;2025-05-28 11:00:08;Gentileza;09:49:27;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41142;2025-05-28 11:25:28;2025-05-28 12:34:36;Gentileza;11:25:28;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41142;2025-05-28 11:25:28;2025-05-28 12:34:36;Gentileza;11:25:28;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41142;2025-05-28 11:25:28;2025-05-28 12:34:36;Gentileza;11:25:28;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41142;2025-05-28 11:25:28;2025-05-28 12:34:36;Gentileza;11:25:28;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 11:25:28;2025-05-28 12:34:36;Gentileza;11:25:28;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 11:25:28;2025-05-28 12:34:36;Gentileza;11:25:28;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 11:25:28;2025-05-28 12:34:36;Gentileza;11:25:28;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 11:25:28;2025-05-28 12:34:36;Gentileza;11:25:28;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41142;2025-05-28 12:38:23;2025-05-28 13:56:16;Gentileza;12:38:23;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41142;2025-05-28 12:38:23;2025-05-28 13:56:16;Gentileza;12:38:23;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41142;2025-05-28 12:38:23;2025-05-28 13:56:16;Gentileza;12:38:23;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41142;2025-05-28 12:38:23;2025-05-28 13:56:16;Gentileza;12:38:23;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 12:38:23;2025-05-28 13:56:16;Gentileza;12:38:23;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 12:38:23;2025-05-28 13:56:16;Gentileza;12:38:23;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 12:38:23;2025-05-28 13:56:16;Gentileza;12:38:23;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 12:38:23;2025-05-28 13:56:16;Gentileza;12:38:23;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41142;2025-05-28 14:51:20;2025-05-28 16:16:24;Gentileza;14:51:20;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41142;2025-05-28 14:51:20;2025-05-28 16:16:24;Gentileza;14:51:20;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41142;2025-05-28 14:51:20;2025-05-28 16:16:24;Gentileza;14:51:20;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41142;2025-05-28 14:51:20;2025-05-28 16:16:24;Gentileza;14:51:20;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 14:51:20;2025-05-28 16:16:24;Gentileza;14:51:20;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 14:51:20;2025-05-28 16:16:24;Gentileza;14:51:20;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 14:51:20;2025-05-28 16:16:24;Gentileza;14:51:20;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 14:51:20;2025-05-28 16:16:24;Gentileza;14:51:20;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41142;2025-05-28 16:30:57;2025-05-28 18:13:59;Gentileza;16:30:57;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41142;2025-05-28 16:30:57;2025-05-28 18:13:59;Gentileza;16:30:57;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41142;2025-05-28 16:30:57;2025-05-28 18:13:59;Gentileza;16:30:57;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41142;2025-05-28 16:30:57;2025-05-28 18:13:59;Gentileza;16:30:57;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 16:30:57;2025-05-28 18:13:59;Gentileza;16:30:57;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 16:30:57;2025-05-28 18:13:59;Gentileza;16:30:57;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 16:30:57;2025-05-28 18:13:59;Gentileza;16:30:57;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 16:30:57;2025-05-28 18:13:59;Gentileza;16:30:57;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41142;2025-05-28 18:39:50;2025-05-28 19:58:43;Gentileza;18:39:50;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41142;2025-05-28 18:39:50;2025-05-28 19:58:43;Gentileza;18:39:50;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41142;2025-05-28 18:39:50;2025-05-28 19:58:43;Gentileza;18:39:50;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41142;2025-05-28 18:39:50;2025-05-28 19:58:43;Gentileza;18:39:50;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 18:39:50;2025-05-28 19:58:43;Gentileza;18:39:50;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 18:39:50;2025-05-28 19:58:43;Gentileza;18:39:50;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 18:39:50;2025-05-28 19:58:43;Gentileza;18:39:50;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 18:39:50;2025-05-28 19:58:43;Gentileza;18:39:50;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41142;2025-05-28 19:59:25;2025-05-28 21:09:02;Gentileza;19:59:25;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41142;2025-05-28 19:59:25;2025-05-28 21:09:02;Gentileza;19:59:25;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41142;2025-05-28 19:59:25;2025-05-28 21:09:02;Gentileza;19:59:25;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41142;2025-05-28 19:59:25;2025-05-28 21:09:02;Gentileza;19:59:25;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 19:59:25;2025-05-28 21:09:02;Gentileza;19:59:25;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 19:59:25;2025-05-28 21:09:02;Gentileza;19:59:25;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 19:59:25;2025-05-28 21:09:02;Gentileza;19:59:25;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 19:59:25;2025-05-28 21:09:02;Gentileza;19:59:25;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41142;2025-05-28 21:23:04;;Gentileza;21:23:04;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41142;2025-05-28 21:23:04;;Gentileza;21:23:04;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41142;2025-05-28 21:23:04;;Gentileza;21:23:04;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41142;2025-05-28 21:23:04;;Gentileza;21:23:04;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41142;2025-05-28 21:23:04;;Gentileza;21:23:04;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41142;2025-05-28 21:23:04;;Gentileza;21:23:04;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41142;2025-05-28 21:23:04;;Gentileza;21:23:04;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41142;2025-05-28 21:23:04;;Gentileza;21:23:04;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 04:57:11;2025-05-28 05:32:58;Gentileza;04:57:11;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 04:57:11;2025-05-28 05:32:58;Gentileza;04:57:11;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 04:57:11;2025-05-28 05:32:58;Gentileza;04:57:11;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 04:57:11;2025-05-28 05:32:58;Gentileza;04:57:11;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 04:57:11;2025-05-28 05:32:58;Gentileza;04:57:11;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 04:57:11;2025-05-28 05:32:58;Gentileza;04:57:11;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 04:57:11;2025-05-28 05:32:58;Gentileza;04:57:11;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 04:57:11;2025-05-28 05:32:58;Gentileza;04:57:11;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 05:34:11;2025-05-28 06:14:32;Gentileza;05:34:11;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 05:34:11;2025-05-28 06:14:32;Gentileza;05:34:11;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 05:34:11;2025-05-28 06:14:32;Gentileza;05:34:11;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 05:34:11;2025-05-28 06:14:32;Gentileza;05:34:11;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 05:34:11;2025-05-28 06:14:32;Gentileza;05:34:11;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 05:34:11;2025-05-28 06:14:32;Gentileza;05:34:11;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 05:34:11;2025-05-28 06:14:32;Gentileza;05:34:11;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 05:34:11;2025-05-28 06:14:32;Gentileza;05:34:11;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 06:33:12;2025-05-28 07:29:00;Gentileza;06:33:12;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 06:33:12;2025-05-28 07:29:00;Gentileza;06:33:12;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 06:33:12;2025-05-28 07:29:00;Gentileza;06:33:12;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 06:33:12;2025-05-28 07:29:00;Gentileza;06:33:12;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 06:33:12;2025-05-28 07:29:00;Gentileza;06:33:12;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 06:33:12;2025-05-28 07:29:00;Gentileza;06:33:12;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 06:33:12;2025-05-28 07:29:00;Gentileza;06:33:12;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 06:33:12;2025-05-28 07:29:00;Gentileza;06:33:12;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 07:33:48;2025-05-28 08:35:43;Gentileza;07:33:48;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 07:33:48;2025-05-28 08:35:43;Gentileza;07:33:48;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 07:33:48;2025-05-28 08:35:43;Gentileza;07:33:48;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 07:33:48;2025-05-28 08:35:43;Gentileza;07:33:48;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 07:33:48;2025-05-28 08:35:43;Gentileza;07:33:48;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 07:33:48;2025-05-28 08:35:43;Gentileza;07:33:48;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 07:33:48;2025-05-28 08:35:43;Gentileza;07:33:48;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 07:33:48;2025-05-28 08:35:43;Gentileza;07:33:48;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 08:47:13;2025-05-28 09:56:20;Gentileza;08:47:13;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 08:47:13;2025-05-28 09:56:20;Gentileza;08:47:13;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 08:47:13;2025-05-28 09:56:20;Gentileza;08:47:13;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 08:47:13;2025-05-28 09:56:20;Gentileza;08:47:13;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 08:47:13;2025-05-28 09:56:20;Gentileza;08:47:13;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 08:47:13;2025-05-28 09:56:20;Gentileza;08:47:13;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 08:47:13;2025-05-28 09:56:20;Gentileza;08:47:13;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 08:47:13;2025-05-28 09:56:20;Gentileza;08:47:13;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 10:08:19;2025-05-28 11:10:15;Gentileza;10:08:19;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 10:08:19;2025-05-28 11:10:15;Gentileza;10:08:19;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 10:08:19;2025-05-28 11:10:15;Gentileza;10:08:19;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 10:08:19;2025-05-28 11:10:15;Gentileza;10:08:19;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 10:08:19;2025-05-28 11:10:15;Gentileza;10:08:19;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 10:08:19;2025-05-28 11:10:15;Gentileza;10:08:19;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 10:08:19;2025-05-28 11:10:15;Gentileza;10:08:19;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 10:08:19;2025-05-28 11:10:15;Gentileza;10:08:19;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 11:18:39;2025-05-28 12:21:37;Gentileza;11:18:39;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 11:18:39;2025-05-28 12:21:37;Gentileza;11:18:39;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 11:18:39;2025-05-28 12:21:37;Gentileza;11:18:39;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 11:18:39;2025-05-28 12:21:37;Gentileza;11:18:39;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 11:18:39;2025-05-28 12:21:37;Gentileza;11:18:39;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 11:18:39;2025-05-28 12:21:37;Gentileza;11:18:39;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 11:18:39;2025-05-28 12:21:37;Gentileza;11:18:39;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 11:18:39;2025-05-28 12:21:37;Gentileza;11:18:39;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 12:25:54;2025-05-28 13:39:40;Gentileza;12:25:54;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 12:25:54;2025-05-28 13:39:40;Gentileza;12:25:54;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 12:25:54;2025-05-28 13:39:40;Gentileza;12:25:54;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 12:25:54;2025-05-28 13:39:40;Gentileza;12:25:54;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 12:25:54;2025-05-28 13:39:40;Gentileza;12:25:54;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 12:25:54;2025-05-28 13:39:40;Gentileza;12:25:54;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 12:25:54;2025-05-28 13:39:40;Gentileza;12:25:54;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 12:25:54;2025-05-28 13:39:40;Gentileza;12:25:54;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 14:18:47;2025-05-28 15:29:58;Gentileza;14:18:47;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 14:18:47;2025-05-28 15:29:58;Gentileza;14:18:47;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 14:18:47;2025-05-28 15:29:58;Gentileza;14:18:47;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 14:18:47;2025-05-28 15:29:58;Gentileza;14:18:47;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 14:18:47;2025-05-28 15:29:58;Gentileza;14:18:47;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 14:18:47;2025-05-28 15:29:58;Gentileza;14:18:47;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 14:18:47;2025-05-28 15:29:58;Gentileza;14:18:47;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 14:18:47;2025-05-28 15:29:58;Gentileza;14:18:47;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 15:39:24;2025-05-28 17:18:47;Gentileza;15:39:24;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 15:39:24;2025-05-28 17:18:47;Gentileza;15:39:24;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 15:39:24;2025-05-28 17:18:47;Gentileza;15:39:24;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 15:39:24;2025-05-28 17:18:47;Gentileza;15:39:24;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 15:39:24;2025-05-28 17:18:47;Gentileza;15:39:24;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 15:39:24;2025-05-28 17:18:47;Gentileza;15:39:24;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 15:39:24;2025-05-28 17:18:47;Gentileza;15:39:24;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 15:39:24;2025-05-28 17:18:47;Gentileza;15:39:24;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 17:35:55;2025-05-28 18:33:47;Gentileza;17:35:55;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 17:35:55;2025-05-28 18:33:47;Gentileza;17:35:55;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 17:35:55;2025-05-28 18:33:47;Gentileza;17:35:55;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 17:35:55;2025-05-28 18:33:47;Gentileza;17:35:55;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 17:35:55;2025-05-28 18:33:47;Gentileza;17:35:55;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 17:35:55;2025-05-28 18:33:47;Gentileza;17:35:55;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 17:35:55;2025-05-28 18:33:47;Gentileza;17:35:55;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 17:35:55;2025-05-28 18:33:47;Gentileza;17:35:55;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 18:47:19;2025-05-28 19:51:50;Gentileza;18:47:19;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 18:47:19;2025-05-28 19:51:50;Gentileza;18:47:19;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 18:47:19;2025-05-28 19:51:50;Gentileza;18:47:19;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 18:47:19;2025-05-28 19:51:50;Gentileza;18:47:19;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 18:47:19;2025-05-28 19:51:50;Gentileza;18:47:19;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 18:47:19;2025-05-28 19:51:50;Gentileza;18:47:19;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 18:47:19;2025-05-28 19:51:50;Gentileza;18:47:19;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 18:47:19;2025-05-28 19:51:50;Gentileza;18:47:19;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 20:20:46;2025-05-28 21:03:43;Gentileza;20:20:46;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 20:20:46;2025-05-28 21:03:43;Gentileza;20:20:46;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 20:20:46;2025-05-28 21:03:43;Gentileza;20:20:46;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 20:20:46;2025-05-28 21:03:43;Gentileza;20:20:46;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 20:20:46;2025-05-28 21:03:43;Gentileza;20:20:46;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 20:20:46;2025-05-28 21:03:43;Gentileza;20:20:46;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 20:20:46;2025-05-28 21:03:43;Gentileza;20:20:46;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 20:20:46;2025-05-28 21:03:43;Gentileza;20:20:46;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41146;2025-05-28 21:08:31;;Gentileza;21:08:31;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41146;2025-05-28 21:08:31;;Gentileza;21:08:31;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41146;2025-05-28 21:08:31;;Gentileza;21:08:31;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41146;2025-05-28 21:08:31;;Gentileza;21:08:31;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41146;2025-05-28 21:08:31;;Gentileza;21:08:31;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41146;2025-05-28 21:08:31;;Gentileza;21:08:31;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41146;2025-05-28 21:08:31;;Gentileza;21:08:31;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41146;2025-05-28 21:08:31;;Gentileza;21:08:31;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41147;2025-05-28 06:41:13;2025-05-28 07:39:07;Gentileza;06:41:13;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41147;2025-05-28 06:41:13;2025-05-28 07:39:07;Gentileza;06:41:13;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41147;2025-05-28 06:41:13;2025-05-28 07:39:07;Gentileza;06:41:13;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41147;2025-05-28 06:41:13;2025-05-28 07:39:07;Gentileza;06:41:13;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41147;2025-05-28 06:41:13;2025-05-28 07:39:07;Gentileza;06:41:13;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41147;2025-05-28 06:41:13;2025-05-28 07:39:07;Gentileza;06:41:13;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41147;2025-05-28 06:41:13;2025-05-28 07:39:07;Gentileza;06:41:13;1;18-21;18:00:00;20:59:59
28/05/2025;108;A41147;2025-05-28 06:41:13;2025-05-28 07:39:07;Gentileza;06:41:13;1;21-00;21:00:00;23:59:59
28/05/2025;108;A41147;2025-05-28 07:40:50;2025-05-28 08:34:38;Gentileza;07:40:50;1;00-03;00:00:00;02:59:59
28/05/2025;108;A41147;2025-05-28 07:40:50;2025-05-28 08:34:38;Gentileza;07:40:50;1;03-06;03:00:00;05:59:59
28/05/2025;108;A41147;2025-05-28 07:40:50;2025-05-28 08:34:38;Gentileza;07:40:50;1;06-09;06:00:00;08:59:59
28/05/2025;108;A41147;2025-05-28 07:40:50;2025-05-28 08:34:38;Gentileza;07:40:50;1;09-12;09:00:00;11:59:59
28/05/2025;108;A41147;2025-05-28 07:40:50;2025-05-28 08:34:38;Gentileza;07:40:50;1;12-15;12:00:00;14:59:59
28/05/2025;108;A41147;2025-05-28 07:40:50;2025-05-28 08:34:38;Gentileza;07:40:50;1;15-18;15:00:00;17:59:59
28/05/2025;108;A41147;2025-05-28 07:40:50;2025-05-28 08:34:38;Gentileza;07:40:50;1;18-21;18:00:00;20:59:59
